file	verdict	status	note
nova_tests/plan138/t1_vec_index_basic.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138/t2_vec_get_some_none.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138/t3_vec_range_index.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138/t4_vec_range_get.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138/t5_str_index_char.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138/t6_str_get_option.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138/t8_view_detach.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138/t_vec_write_index.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_1/t1_vec_of_option.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_1/t2_vec_of_record.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_1/t3_nested_vec.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_1/t4_vec_of_tuple.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_1/t5_vec_of_sum.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_1/t6_empty_literal.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_1/t7_literal_then_index.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_1/t8_arg_vec_accepts_literal.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_1/t9_slice_via_index.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_1/t_neg_oob.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_2/neg/t11_vec_bulk_insert_oob_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_2/neg/t15_user_record_no_push_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_2/t10_vec_insert_single_vs_bulk_pos.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t12_map_vec_bucket_pos.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t13_map_empty_in_map_position_neg.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t14_user_record_pos.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t16_user_record_pos.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t17_novec_typed_storage_pos.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t17_var_index_inline_method_pos.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t18_no_prelude_graceful_neg.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t1_vec_bulk_parity.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t2_vec_mut_index.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t3_universal_novec_unit.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t4_vec_record_write_index.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t5_u8_literal_stride.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t6_fluent_push.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t7_vec_as_ptr.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t8_vec_bulk_insert_pos.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_2/t9_vec_bulk_append_parity_pos.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan138_2\t17_var_index_inline_method_pos.nv:29:23: error: [E_UNSAFE_UNUSED] `unsafe {{ }}` block contains no operation that requires unsafe context (D216 §21 ...
nova_tests/plan138_3/t1_vec_clone_deep.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_3/t2_map_set_clone.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_5/neg/neg_mut_prefix_ptr.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_5/neg/neg_mut_prefix_ptr_chain.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_5/neg/neg_ro_prefix_ptr.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_5/neg/neg_ro_prefix_ptr_return.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_5/neg/neg_ro_prefix_ptr_unsafe_pointee.nv	STALE	NEG-WRONG-MSG	NEG-WRONG-MSG: expected pattern 'E_POINTER_PREFIX_MODIFIER' not found in: D:\Sources\nv-lang\nova-198\nova_tests/plan138_5\neg\neg_ro_prefix_ptr_unsafe_pointee.nv:11:27: error: [E_UNSAFE_TYPE_MO
nova_tests/plan138_5/neg/neg_safe_retired_in_ptr.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_5/neg/neg_safe_retired_standalone.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_5/neg/neg_unsafe_prefix_ptr.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan138_5/pos_binding_mut_pointer.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: import resolution: in entry-folder peer 'nova_tests.plan138_5' (D:\Sources\nv-lang\nova-198\nova_tests/plan138_5\pos_option_nullable.nv): 14:41: [E_UNSAFE_TYPE_MODIFIER_RENAMED] the possibly-uninit type-...
nova_tests/plan138_5/pos_option_nullable.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: import resolution: in entry-folder peer 'nova_tests.plan138_5' (D:\Sources\nv-lang\nova-198\nova_tests/plan138_5\pos_option_nullable.nv): 14:41: [E_UNSAFE_TYPE_MODIFIER_RENAMED] the possibly-uninit type-...
nova_tests/plan138_5/pos_postfix_pointee_modifiers.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: import resolution: in entry-folder peer 'nova_tests.plan138_5' (D:\Sources\nv-lang\nova-198\nova_tests/plan138_5\pos_option_nullable.nv): 14:41: [E_UNSAFE_TYPE_MODIFIER_RENAMED] the possibly-uninit type-...
nova_tests/plan138_5/pos_postfix_pointer_chain.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: import resolution: in entry-folder peer 'nova_tests.plan138_5' (D:\Sources\nv-lang\nova-198\nova_tests/plan138_5\pos_option_nullable.nv): 14:41: [E_UNSAFE_TYPE_MODIFIER_RENAMED] the possibly-uninit type-...
nova_tests/plan138_5/pos_unsafe_fn.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: import resolution: in entry-folder peer 'nova_tests.plan138_5' (D:\Sources\nv-lang\nova-198\nova_tests/plan138_5\pos_option_nullable.nv): 14:41: [E_UNSAFE_TYPE_MODIFIER_RENAMED] the possibly-uninit type-...
nova_tests/plan138_5/pos_unsafe_value_wrapper.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: import resolution: in entry-folder peer 'nova_tests.plan138_5' (D:\Sources\nv-lang\nova-198\nova_tests/plan138_5\pos_option_nullable.nv): 14:41: [E_UNSAFE_TYPE_MODIFIER_RENAMED] the possibly-uninit type-...
nova_tests/plan138_5/pos_value_t_modifier_order.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: import resolution: in entry-folder peer 'nova_tests.plan138_5' (D:\Sources\nv-lang\nova-198\nova_tests/plan138_5\pos_option_nullable.nv): 14:41: [E_UNSAFE_TYPE_MODIFIER_RENAMED] the possibly-uninit type-...
nova_tests/plan140/consume_assert_contract_panic_class.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140/gtr_method_contract_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140/gtr_method_contract_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140/perf_contract_hot_loop_slow.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140/t1_unproven_requires_aborts.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140/t2_proven_elided.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140/t3_ensures_release.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140/t4_unchecked_optout.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140/t5_build_policy_off.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140/t6_no_z3_degrade.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/contract_msg_interp_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/contract_msg_interp_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/ensures_msg_interp_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/ensures_msg_interp_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/f2_contract_nomsg_violation.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/f3_contract_msg_violation.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/f4_assert_nomsg_violation.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/f6_assert_msg_violation.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/f8_ensures_msg_violation.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/f9_invariant_msg_violation.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/invariant_msg_interp_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/invariant_msg_interp_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/neg/f1_parse_message_positive.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/neg/f5_message_not_string_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_1/neg/f7_backcompat_no_message.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_2/b4_elision_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_2/b4_soundness_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_2/b4_writeback_elision_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_2/b4_writeback_soundness_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_2/b_index_direct_call_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_2/b_lvalue_contexts.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_2/contract_exprdisplay_selfaccess_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_2/contract_exprdisplay_selfaccess_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_2/followup_crossfn_elision_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_2/followup_index_direct_oob_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_2/followup_slice_elision_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_2/neg/followup_crossfn_contractsoff_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_3/module_unchecked_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_3/neg/module_unchecked_ensures_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_3/neg/unchecked_bad_kind_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_3/neg/unchecked_ensures_elided_requires_kept_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_3/neg/unchecked_requires_elided_ensures_kept_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_3/unchecked_combined_kinds_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_3/unchecked_invariant_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan140_4/neg/ovf_contracts_off_panic_neg.nv	KEEP-SPECIAL	SKIP	SOUNDNESS_REGRESSION marker — soundness ratchet (contracts-z3.yml MIN=12), load-bearing, do not delete
nova_tests/plan140_4/ovf_elide_loop_pos.nv	MIGRATE	SKIP	z3-backend-gated (skipped under trivial-backend run): requires NOVA_SMT_BACKEND=z3 but running with trivial
nova_tests/plan140_4/ovf_elide_mul_pos.nv	MIGRATE	SKIP	z3-backend-gated (skipped under trivial-backend run): requires NOVA_SMT_BACKEND=z3 but running with trivial
nova_tests/plan140_4/ovf_elide_requires_pos.nv	MIGRATE	SKIP	z3-backend-gated (skipped under trivial-backend run): requires NOVA_SMT_BACKEND=z3 but running with trivial
nova_tests/plan140_4/ovf_unbounded_panic_neg.nv	KEEP-SPECIAL	SKIP	SOUNDNESS_REGRESSION marker — soundness ratchet (contracts-z3.yml MIN=12), load-bearing, do not delete
nova_tests/plan141/t1_tuple_float_neg_zero.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan141\t5_sum_record_payload.nv:38:17: error: [E7301] cannot assign value of type `ParseIntError` to `e` declared as `Node`
nova_tests/plan141/t2_tuple_nan.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan141\t5_sum_record_payload.nv:38:17: error: [E7301] cannot assign value of type `ParseIntError` to `e` declared as `Node`
nova_tests/plan141/t3_tuple_padding.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan141\t5_sum_record_payload.nv:38:17: error: [E7301] cannot assign value of type `ParseIntError` to `e` declared as `Node`
nova_tests/plan141/t4_tuple_nested.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan141\t5_sum_record_payload.nv:38:17: error: [E7301] cannot assign value of type `ParseIntError` to `e` declared as `Node`
nova_tests/plan141/t5_sum_record_payload.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan141\t5_sum_record_payload.nv:38:17: error: [E7301] cannot assign value of type `ParseIntError` to `e` declared as `Node`
nova_tests/plan141/t6_sum_nested_tuple.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan141\t5_sum_record_payload.nv:38:17: error: [E7301] cannot assign value of type `ParseIntError` to `e` declared as `Node`
nova_tests/plan141/t7_str_tuple.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan141\t5_sum_record_payload.nv:38:17: error: [E7301] cannot assign value of type `ParseIntError` to `e` declared as `Node`
nova_tests/plan141/t8_option_composite.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\plan141\t5_sum_record_payload.nv:38:17: error: [E7301] cannot assign value of type `ParseIntError` to `e` declared as `Node`
nova_tests/plan142/neg/neg_arg_u8.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan142/neg/neg_i32_3b.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan142/neg/neg_i8_200.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan142/neg/neg_u16_70000.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan142/neg/neg_u32_4b.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan142/neg/neg_u8_300.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan142/neg/neg_u8_hex_1ff.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan142/neg/neg_u8_minus1.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan142/pos_boundaries.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan142/pos_wide_int.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan143/copy_loop_memmove.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan143/preempt_elision.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan143/preempt_loop_skip.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan143_2/negative_address_taken.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan143_2/negative_ffi_call.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan143_2/negative_indirect_call.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan143_2/negative_mutual_recursion.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan143_2/negative_self_recursion.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan143_2/positive_leaf_forwarder.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan143_2/positive_pure_leaf.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_0/negative_allocates_record.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_0/negative_calls_allocator.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: D:\Sources\nv-lang\nova-198\nova_tests/plan144_0\negative_calls_allocator.nv:28:12: error: [E_FIELD_MODULE_PRIVATE] cannot read module-private field `Vec.len` from outside its module (a same-named method...
nova_tests/plan144_0/negative_ffi_call.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_0/negative_indirect_call.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_0/negative_method_value.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_0/negative_recursive_alloc.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: D:\Sources\nv-lang\nova-198\nova_tests/plan144_0\negative_recursive_alloc.nv:30:12: error: [E_FIELD_MODULE_PRIVATE] cannot read module-private field `Vec.len` from outside its module (a same-named method...
nova_tests/plan144_0/negative_unknown_callee.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_0/positive_leaf_forwarder.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_0/positive_pure_leaf.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_0/positive_pure_recursion.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_1/heap_str_vec_field.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_1/nested_value_record.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_1/record_mixed_ptr_scalar.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_1/recursive.nv	MIGRATE	SKIP	z3-backend-gated (skipped under trivial-backend run): no test blocks and no fn main() — nothing to link/run (compiled OK)
nova_tests/plan144_1/scalar_only_empty.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_1/sum_per_variant.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_checker/heap_embed_pos.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/plan144_checker/value_self_ref_neg.nv	STALE	NEG-WRONG-MSG	NEG-WRONG-MSG: expected pattern 'size_of[T]()' not found in: D:\Sources\nv-lang\nova-198\nova_tests/plan144_checker\value_self_ref_neg.nv:27:22: error: [E_INFINITE_TYPE] value type 
